Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
09/05/2017,ProShares Ultra Gold,UGL,10.816875,10.578525,2.25315,0.23835,9400,101678625
09/01/2017,ProShares Ultra Gold,UGL,10.578525,10.441925,1.30819,0.1366,9400,99438135
08/31/2017,ProShares Ultra Gold,UGL,10.441925,10.391375,0.48646,0.05055,9400,98154095
08/30/2017,ProShares Ultra Gold,UGL,10.391375,10.55505,-1.55068,-0.163675,9400,97678925
08/29/2017,ProShares Ultra Gold,UGL,10.55505,10.0355,5.17712,0.51955,9400,99217470
08/28/2017,ProShares Ultra Gold,UGL,10.0355,10.03815,-0.02640,-0.00265,9400,94333700
08/25/2017,ProShares Ultra Gold,UGL,10.03815,10.097225,-0.58506,-0.059075,9400,94358610
08/24/2017,ProShares Ultra Gold,UGL,10.097225,10.061425,0.35581,0.0358,9400,94913915
08/23/2017,ProShares Ultra Gold,UGL,10.061425,10.024125,0.37210,0.0373,9400,94577395
08/22/2017,ProShares Ultra Gold,UGL,10.024125,10.161625,-1.35313,-0.1375,9400,94226775
08/21/2017,ProShares Ultra Gold,UGL,10.161625,10.210675,-0.48038,-0.04905,9400,95519275
08/18/2017,ProShares Ultra Gold,UGL,10.210675,10.04495,1.64983,0.165725,9600,98022480
08/17/2017,ProShares Ultra Gold,UGL,10.04495,9.8538,1.93986,0.19115,9600,96431520
08/16/2017,ProShares Ultra Gold,UGL,9.8538,9.816725,0.37767,0.037075,9600,94596480
08/15/2017,ProShares Ultra Gold,UGL,9.816725,10.005175,-1.88353,-0.18845,9600,94240560
08/14/2017,ProShares Ultra Gold,UGL,10.005175,10.067575,-0.61981,-0.0624,9600,96049680
08/11/2017,ProShares Ultra Gold,UGL,10.067575,10.04185,0.25618,0.025725,9600,96648720
08/10/2017,ProShares Ultra Gold,UGL,10.04185,9.836125,2.09152,0.205725,9600,96401760
08/09/2017,ProShares Ultra Gold,UGL,9.836125,9.69485,1.45722,0.141275,9600,94426800
08/08/2017,ProShares Ultra Gold,UGL,9.69485,9.637675,0.59324,0.057175,9600,93070560
08/07/2017,ProShares Ultra Gold,UGL,9.637675,9.635925,0.01816,0.00175,9600,92521680
08/04/2017,ProShares Ultra Gold,UGL,9.635925,9.7975,-1.64915,-0.161575,9600,92504880
08/03/2017,ProShares Ultra Gold,UGL,9.7975,9.8218,-0.24741,-0.0243,9600,94056000
08/02/2017,ProShares Ultra Gold,UGL,9.8218,9.843725,-0.22273,-0.021925,9600,94289280
08/01/2017,ProShares Ultra Gold,UGL,9.843725,9.7921,0.52721,0.051625,9600,94499760
07/31/2017,ProShares Ultra Gold,UGL,9.7921,9.75415,0.38907,0.03795,9600,94004160
07/28/2017,ProShares Ultra Gold,UGL,9.75415,9.696625,0.59325,0.057525,9400,91689010
07/27/2017,ProShares Ultra Gold,UGL,9.696625,9.4994,2.07618,0.197225,9400,91148275
07/26/2017,ProShares Ultra Gold,UGL,9.4994,9.59665,-1.01337,-0.09725,9400,89294360
07/25/2017,ProShares Ultra Gold,UGL,9.59665,9.615275,-0.19370,-0.018625,9400,90208510
07/24/2017,ProShares Ultra Gold,UGL,9.615275,9.5112,1.09424,0.104075,9400,90383585
07/21/2017,ProShares Ultra Gold,UGL,9.5112,9.362925,1.58364,0.148275,9400,89405280
07/20/2017,ProShares Ultra Gold,UGL,9.362925,9.41615,-0.56525,-0.053225,9400,88011495
07/19/2017,ProShares Ultra Gold,UGL,9.41615,9.395975,0.21472,0.020175,9400,88511810
07/18/2017,ProShares Ultra Gold,UGL,9.395975,9.296275,1.07247,0.0997,9400,88322165
07/17/2017,ProShares Ultra Gold,UGL,9.296275,9.241825,0.58917,0.05445,9400,87384985
07/14/2017,ProShares Ultra Gold,UGL,9.241825,9.072425,1.86720,0.1694,9400,86873155
07/13/2017,ProShares Ultra Gold,UGL,9.072425,9.0723,0.00138,0.000125,9400,85280795
07/12/2017,ProShares Ultra Gold,UGL,9.0723,8.95835,1.27200,0.11395,9400,85279620
07/11/2017,ProShares Ultra Gold,UGL,8.95835,8.97115,-0.14268,-0.0128,9400,84208490
07/10/2017,ProShares Ultra Gold,UGL,8.97115,9.0296,-0.64732,-0.05845,9400,84328810
07/07/2017,ProShares Ultra Gold,UGL,9.0296,9.168875,-1.51900,-0.139275,9400,84878240
07/06/2017,ProShares Ultra Gold,UGL,9.168875,9.10105,0.74524,0.067825,9400,86187425
07/05/2017,ProShares Ultra Gold,UGL,9.10105,9.237325,-1.47526,-0.136275,9400,85549870
07/03/2017,ProShares Ultra Gold,UGL,9.237325,9.437675,-2.12287,-0.20035,9400,86830855
06/30/2017,ProShares Ultra Gold,UGL,9.437675,9.457575,-0.21041,-0.0199,9400,88714145
06/29/2017,ProShares Ultra Gold,UGL,9.457575,9.527125,-0.73002,-0.06955,9400,88901205
06/28/2017,ProShares Ultra Gold,UGL,9.527125,9.55175,-0.25781,-0.024625,9400,89554975
06/27/2017,ProShares Ultra Gold,UGL,9.55175,9.4871,0.68145,0.06465,9600,91696800
06/26/2017,ProShares Ultra Gold,UGL,9.4871,9.650725,-1.69547,-0.163625,9600,91076160
06/23/2017,ProShares Ultra Gold,UGL,9.650725,9.5763,0.77718,0.074425,9600,92646960
06/22/2017,ProShares Ultra Gold,UGL,9.5763,9.451025,1.32552,0.125275,9600,91932480
06/21/2017,ProShares Ultra Gold,UGL,9.451025,9.44765,0.03572,0.003375,9600,90729840
06/20/2017,ProShares Ultra Gold,UGL,9.44765,9.539825,-0.96621,-0.092175,9600,90697440
06/19/2017,ProShares Ultra Gold,UGL,9.539825,9.65445,-1.18728,-0.114625,9600,91582320
06/16/2017,ProShares Ultra Gold,UGL,9.65445,9.6425,0.12393,0.01195,9600,92682720
06/15/2017,ProShares Ultra Gold,UGL,9.6425,9.97125,-3.29698,-0.32875,9600,92568000
06/14/2017,ProShares Ultra Gold,UGL,9.97125,9.763,2.13305,0.20825,9600,95724000
06/13/2017,ProShares Ultra Gold,UGL,9.763,9.83195,-0.70129,-0.06895,9600,93724800
06/12/2017,ProShares Ultra Gold,UGL,9.83195,9.837325,-0.05464,-0.005375,9600,94386720
06/09/2017,ProShares Ultra Gold,UGL,9.837325,9.940425,-1.03718,-0.1031,9600,94438320
06/08/2017,ProShares Ultra Gold,UGL,9.940425,10.223925,-2.77291,-0.2835,9600,95428080
06/07/2017,ProShares Ultra Gold,UGL,10.223925,10.264075,-0.39117,-0.04015,9600,98149680
06/06/2017,ProShares Ultra Gold,UGL,10.264075,10.052075,2.10902,0.212,9600,98535120
06/05/2017,ProShares Ultra Gold,UGL,10.052075,9.9767,0.75551,0.075375,9600,96499920
06/02/2017,ProShares Ultra Gold,UGL,9.9767,9.8207,1.58848,0.156,9600,95776320
06/01/2017,ProShares Ultra Gold,UGL,9.8207,9.84265,-0.22301,-0.02195,9600,94278720
05/31/2017,ProShares Ultra Gold,UGL,9.84265,9.7894,0.54396,0.05325,9600,94489440
05/30/2017,ProShares Ultra Gold,UGL,9.7894,9.829625,-0.40922,-0.040225,9600,93978240
05/26/2017,ProShares Ultra Gold,UGL,9.829625,9.705325,1.28074,0.1243,9600,94364400
05/25/2017,ProShares Ultra Gold,UGL,9.705325,9.6385,0.69331,0.066825,9600,93171120
05/24/2017,ProShares Ultra Gold,UGL,9.6385,9.7577,-1.22160,-0.1192,9600,92529600
05/23/2017,ProShares Ultra Gold,UGL,9.7577,9.737525,0.20719,0.020175,9600,93673920
05/22/2017,ProShares Ultra Gold,UGL,9.737525,9.6345,1.06933,0.103025,9600,93480240
05/19/2017,ProShares Ultra Gold,UGL,9.6345,9.695325,-0.62736,-0.060825,9600,92491200
05/18/2017,ProShares Ultra Gold,UGL,9.695325,9.719525,-0.24898,-0.0242,9600,93075120
05/17/2017,ProShares Ultra Gold,UGL,9.719525,9.368525,3.74659,0.351,9600,93307440
05/16/2017,ProShares Ultra Gold,UGL,9.368525,9.355475,0.13949,0.01305,9600,89937840
05/15/2017,ProShares Ultra Gold,UGL,9.355475,9.32725,0.30261,0.028225,9600,89812560
05/12/2017,ProShares Ultra Gold,UGL,9.32725,9.206175,1.31515,0.121075,9600,89541600
05/11/2017,ProShares Ultra Gold,UGL,9.206175,9.204325,0.02010,0.00185,9400,86538045
05/10/2017,ProShares Ultra Gold,UGL,9.204325,9.166525,0.41237,0.0378,9800,90202385
05/09/2017,ProShares Ultra Gold,UGL,9.166525,9.30965,-1.53738,-0.143125,9800,89831945
05/08/2017,ProShares Ultra Gold,UGL,9.30965,9.2857,0.25792,0.02395,9800,91234570
05/05/2017,ProShares Ultra Gold,UGL,9.2857,9.2926,-0.07425,-0.0069,9800,90999860
05/04/2017,ProShares Ultra Gold,UGL,9.2926,9.63015,-3.50514,-0.33755,9800,91067480
05/03/2017,ProShares Ultra Gold,UGL,9.63015,9.71065,-0.82899,-0.0805,9800,94375470
05/02/2017,ProShares Ultra Gold,UGL,9.71065,9.8832,-1.74589,-0.17255,9800,95164370
05/01/2017,ProShares Ultra Gold,UGL,9.8832,9.88595,-0.02782,-0.00275,10000,98832000
04/28/2017,ProShares Ultra Gold,UGL,9.88595,9.829975,0.56943,0.055975,10000,98859500
04/27/2017,ProShares Ultra Gold,UGL,9.829975,9.8162,0.14033,0.013775,10000,98299750
04/26/2017,ProShares Ultra Gold,UGL,9.8162,9.910075,-0.94727,-0.093875,10000,98162000
04/25/2017,ProShares Ultra Gold,UGL,9.910075,9.936075,-0.26167,-0.026,10000,99100750
04/24/2017,ProShares Ultra Gold,UGL,9.936075,10.135575,-1.96831,-0.1995,10000,99360750
04/21/2017,ProShares Ultra Gold,UGL,10.135575,10.140125,-0.04487,-0.00455,10000,101355750
04/20/2017,ProShares Ultra Gold,UGL,10.140125,10.09295,0.46741,0.047175,10000,101401250
04/19/2017,ProShares Ultra Gold,UGL,10.09295,10.092425,0.00520,0.000525,10000,100929500
04/18/2017,ProShares Ultra Gold,UGL,10.092425,10.17585,-0.81983,-0.083425,10000,100924250
04/17/2017,ProShares Ultra Gold,UGL,10.17585,10.17955,-0.03635,-0.0037,10000,101758500
04/13/2017,ProShares Ultra Gold,UGL,10.17955,10.024925,1.54241,0.154625,10000,101795500
04/12/2017,ProShares Ultra Gold,UGL,10.024925,9.693925,3.41451,0.331,10000,100249250
04/11/2017,ProShares Ultra Gold,UGL,9.693925,9.650225,0.45284,0.0437,10000,96939250
04/10/2017,ProShares Ultra Gold,UGL,9.650225,9.909725,-2.61864,-0.2595,10000,96502250
04/07/2017,ProShares Ultra Gold,UGL,9.909725,9.6946,2.21902,0.215125,10000,99097250
04/06/2017,ProShares Ultra Gold,UGL,9.6946,9.59235,1.06595,0.10225,10000,96946000
04/05/2017,ProShares Ultra Gold,UGL,9.59235,9.777475,-1.89338,-0.185125,10200,97841970
04/04/2017,ProShares Ultra Gold,UGL,9.777475,9.6179,1.65915,0.159575,10200,99730245
04/03/2017,ProShares Ultra Gold,UGL,9.6179,9.583625,0.35764,0.034275,10200,98102580
03/31/2017,ProShares Ultra Gold,UGL,9.583625,9.645575,-0.64226,-0.06195,10200,97752975
03/30/2017,ProShares Ultra Gold,UGL,9.645575,9.6822,-0.37827,-0.036625,10200,98384865
03/29/2017,ProShares Ultra Gold,UGL,9.6822,9.7787,-0.98684,-0.0965,10400,100694880
03/28/2017,ProShares Ultra Gold,UGL,9.7787,9.78435,-0.05775,-0.00565,10400,101698480
03/27/2017,ProShares Ultra Gold,UGL,9.78435,9.6319,1.58276,0.15245,10400,101757240
03/24/2017,ProShares Ultra Gold,UGL,9.6319,9.6328,-0.00934,-0.0009,10400,100171760
03/23/2017,ProShares Ultra Gold,UGL,9.6328,9.65795,-0.26041,-0.02515,10400,100181120
03/22/2017,ProShares Ultra Gold,UGL,9.65795,9.544325,1.19050,0.113625,10400,100442680
03/21/2017,ProShares Ultra Gold,UGL,9.544325,9.404425,1.48760,0.1399,10400,99260980
03/20/2017,ProShares Ultra Gold,UGL,9.404425,9.36455,0.42581,0.039875,10400,97806020
03/17/2017,ProShares Ultra Gold,UGL,9.36455,9.361075,0.03712,0.003475,10400,97391320
03/16/2017,ProShares Ultra Gold,UGL,9.361075,8.907525,5.09176,0.45355,10400,97355180
03/15/2017,ProShares Ultra Gold,UGL,8.907525,8.9947,-0.96918,-0.087175,10400,92638260
03/14/2017,ProShares Ultra Gold,UGL,8.9947,8.989475,0.05812,0.005225,10400,93544880
03/13/2017,ProShares Ultra Gold,UGL,8.989475,8.96855,0.23332,0.020925,10400,93490540
03/10/2017,ProShares Ultra Gold,UGL,8.96855,9.02785,-0.65686,-0.0593,10400,93272920
03/09/2017,ProShares Ultra Gold,UGL,9.02785,9.06785,-0.44112,-0.04,10400,93889640
03/08/2017,ProShares Ultra Gold,UGL,9.06785,9.180975,-1.23217,-0.113125,10400,94305640
03/07/2017,ProShares Ultra Gold,UGL,9.180975,9.40035,-2.33369,-0.219375,10400,95482140
03/06/2017,ProShares Ultra Gold,UGL,9.40035,9.335125,0.69871,0.065225,10400,97763640
03/03/2017,ProShares Ultra Gold,UGL,9.335125,9.514125,-1.88141,-0.179,11000,102686375
03/02/2017,ProShares Ultra Gold,UGL,9.514125,9.550275,-0.37852,-0.03615,11000,104655375
03/01/2017,ProShares Ultra Gold,UGL,9.550275,9.7879,-2.42774,-0.237625,11000,105053025
02/28/2017,ProShares Ultra Gold,UGL,9.7879,9.8137,-0.26290,-0.0258,11000,107666900
02/27/2017,ProShares Ultra Gold,UGL,9.8137,9.76085,0.54145,0.05285,11000,107950700
02/24/2017,ProShares Ultra Gold,UGL,9.76085,9.6724,0.91446,0.08845,11000,107369350
02/23/2017,ProShares Ultra Gold,UGL,9.6724,9.5001,1.81367,0.1723,11000,106396400
02/22/2017,ProShares Ultra Gold,UGL,9.5001,9.447875,0.55277,0.052225,11600,110201160
02/21/2017,ProShares Ultra Gold,UGL,9.447875,9.586475,-1.44579,-0.1386,11600,109595350
02/17/2017,ProShares Ultra Gold,UGL,9.586475,9.5652,0.22242,0.021275,11600,111203110
02/16/2017,ProShares Ultra Gold,UGL,9.5652,9.32035,2.62705,0.24485,11600,110956320
02/15/2017,ProShares Ultra Gold,UGL,9.32035,9.4187,-1.04420,-0.09835,11600,108116060
02/14/2017,ProShares Ultra Gold,UGL,9.4187,9.2902,1.38318,0.1285,11600,109256920
02/13/2017,ProShares Ultra Gold,UGL,9.2902,9.3848,-1.00801,-0.0946,11600,107766320
02/10/2017,ProShares Ultra Gold,UGL,9.3848,9.516775,-1.38676,-0.131975,11600,108863680
02/09/2017,ProShares Ultra Gold,UGL,9.516775,9.599725,-0.86409,-0.08295,11600,110394590
02/08/2017,ProShares Ultra Gold,UGL,9.599725,9.43065,1.79282,0.169075,12000,115196700
02/07/2017,ProShares Ultra Gold,UGL,9.43065,9.367,0.67951,0.06365,12000,113167800
02/06/2017,ProShares Ultra Gold,UGL,9.367,9.1946,1.87501,0.1724,12000,112404000
02/03/2017,ProShares Ultra Gold,UGL,9.1946,9.298175,-1.11393,-0.103575,11800,108496280
02/02/2017,ProShares Ultra Gold,UGL,9.298175,9.024475,3.03286,0.2737,11800,109718465
02/01/2017,ProShares Ultra Gold,UGL,9.024475,9.16335,-1.51555,-0.138875,11800,106488805
01/31/2017,ProShares Ultra Gold,UGL,9.16335,8.86675,3.34508,0.2966,11600,106294860
01/30/2017,ProShares Ultra Gold,UGL,8.86675,8.7516,1.31576,0.11515,11600,102854300
01/27/2017,ProShares Ultra Gold,UGL,8.7516,8.824125,-0.82189,-0.072525,11600,101518560
01/26/2017,ProShares Ultra Gold,UGL,8.824125,8.904,-0.89707,-0.079875,11800,104124675
01/25/2017,ProShares Ultra Gold,UGL,8.904,9.2358,-3.59254,-0.3318,11800,105067200
01/24/2017,ProShares Ultra Gold,UGL,9.2358,9.176625,0.64484,0.059175,11800,108982440
01/23/2017,ProShares Ultra Gold,UGL,9.176625,8.994275,2.02740,0.18235,11800,108284175
01/20/2017,ProShares Ultra Gold,UGL,8.994275,8.92775,0.74515,0.066525,11800,106132445
01/19/2017,ProShares Ultra Gold,UGL,8.92775,9.2121,-3.08670,-0.28435,11800,105347450
01/18/2017,ProShares Ultra Gold,UGL,9.2121,9.2327,-0.22312,-0.0206,12000,110545200
01/17/2017,ProShares Ultra Gold,UGL,9.2327,8.853875,4.27864,0.378825,12000,110792400
01/13/2017,ProShares Ultra Gold,UGL,8.853875,9.07625,-2.45008,-0.222375,12000,106246500
01/12/2017,ProShares Ultra Gold,UGL,9.07625,8.68685,4.48264,0.3894,12000,108915000
01/11/2017,ProShares Ultra Gold,UGL,8.68685,8.851125,-1.85598,-0.164275,12000,104242200
01/10/2017,ProShares Ultra Gold,UGL,8.851125,8.689575,1.85912,0.16155,12000,106213500
01/09/2017,ProShares Ultra Gold,UGL,8.689575,8.652925,0.42356,0.03665,12000,104274900
01/06/2017,ProShares Ultra Gold,UGL,8.652925,8.66635,-0.15491,-0.013425,11800,102104515
01/05/2017,ProShares Ultra Gold,UGL,8.66635,8.48565,2.12948,0.1807,11200,97063120
01/04/2017,ProShares Ultra Gold,UGL,8.48565,8.295625,2.29067,0.190025,11200,95039280
01/03/2017,ProShares Ultra Gold,UGL,8.295625,8.225925,0.84732,0.0697,11200,92911000
12/30/2016,ProShares Ultra Gold,UGL,8.225925,8.226775,-0.01033,-0.00085,11200,92130360
12/29/2016,ProShares Ultra Gold,UGL,8.226775,8.067325,1.97649,0.15945,11200,92139880
12/28/2016,ProShares Ultra Gold,UGL,8.067325,8.0222,0.56250,0.045125,11200,90354040
12/27/2016,ProShares Ultra Gold,UGL,8.0222,8.025625,-0.04268,-0.003425,11000,88244200
12/23/2016,ProShares Ultra Gold,UGL,8.025625,8.0265,-0.01090,-0.000875,11000,88281875
12/22/2016,ProShares Ultra Gold,UGL,8.0265,8.0603,-0.41934,-0.0338,11000,88291500
12/21/2016,ProShares Ultra Gold,UGL,8.0603,7.94865,1.40464,0.11165,11000,88663300
12/20/2016,ProShares Ultra Gold,UGL,7.94865,8.099425,-1.86155,-0.150775,11000,87435150
12/19/2016,ProShares Ultra Gold,UGL,8.099425,8.035575,0.79459,0.06385,11000,89093675
12/16/2016,ProShares Ultra Gold,UGL,8.035575,7.971075,0.80918,0.0645,11000,88391325
12/15/2016,ProShares Ultra Gold,UGL,7.971075,8.487175,-6.08094,-0.5161,11000,87681825
12/14/2016,ProShares Ultra Gold,UGL,8.487175,8.4331,0.64122,0.054075,11000,93358925
12/13/2016,ProShares Ultra Gold,UGL,8.4331,8.39785,0.41975,0.03525,11000,92764100
12/12/2016,ProShares Ultra Gold,UGL,8.39785,8.509625,-1.31351,-0.111775,11000,92376350
12/09/2016,ProShares Ultra Gold,UGL,8.509625,8.620325,-1.28417,-0.1107,11000,93605875
12/08/2016,ProShares Ultra Gold,UGL,8.620325,8.7182,-1.12265,-0.097875,10400,89651380
12/07/2016,ProShares Ultra Gold,UGL,8.7182,8.642325,0.87795,0.075875,10400,90669280
12/06/2016,ProShares Ultra Gold,UGL,8.642325,8.4926,1.76301,0.149725,10400,89880180
12/05/2016,ProShares Ultra Gold,UGL,8.4926,8.661475,-1.94973,-0.168875,10400,88323040
12/02/2016,ProShares Ultra Gold,UGL,8.661475,8.491875,1.99720,0.1696,10400,90079340
12/01/2016,ProShares Ultra Gold,UGL,8.491875,8.733575,-2.76748,-0.2417,10800,91712250
11/30/2016,ProShares Ultra Gold,UGL,8.733575,8.8605,-1.43248,-0.126925,10800,94322610
11/29/2016,ProShares Ultra Gold,UGL,8.8605,8.8678,-0.08232,-0.0073,10800,95693400
11/28/2016,ProShares Ultra Gold,UGL,8.8678,8.880325,-0.14104,-0.012525,10800,95772240
11/25/2016,ProShares Ultra Gold,UGL,8.880325,8.84685,0.37838,0.033475,10800,95907510
11/23/2016,ProShares Ultra Gold,UGL,8.84685,9.258625,-4.44747,-0.411775,10800,95545980
11/22/2016,ProShares Ultra Gold,UGL,9.258625,9.289575,-0.33317,-0.03095,10800,99993150
11/21/2016,ProShares Ultra Gold,UGL,9.289575,9.24245,0.50988,0.047125,10800,100327410
11/18/2016,ProShares Ultra Gold,UGL,9.24245,9.4859,-2.56644,-0.24345,10800,99818460
11/17/2016,ProShares Ultra Gold,UGL,9.4859,9.524025,-0.40030,-0.038125,10800,102447720
11/16/2016,ProShares Ultra Gold,UGL,9.524025,9.488875,0.37043,0.03515,10800,102859470
11/15/2016,ProShares Ultra Gold,UGL,9.488875,9.28455,2.20070,0.204325,10800,102479850
11/14/2016,ProShares Ultra Gold,UGL,9.28455,9.6443,-3.73018,-0.35975,10800,100273140
11/11/2016,ProShares Ultra Gold,UGL,9.6443,10.14325,-4.91903,-0.49895,11600,111873880
11/10/2016,ProShares Ultra Gold,UGL,10.14325,10.371275,-2.19862,-0.228025,11600,117661700
11/09/2016,ProShares Ultra Gold,UGL,10.371275,10.388475,-0.16557,-0.0172,11600,120306790
11/08/2016,ProShares Ultra Gold,UGL,10.388475,10.4011,-0.12138,-0.012625,11600,120506310
11/07/2016,ProShares Ultra Gold,UGL,10.4011,10.72925,-3.05846,-0.32815,11600,120652760
11/04/2016,ProShares Ultra Gold,UGL,10.72925,10.700625,0.26751,0.028625,11200,120167600
11/03/2016,ProShares Ultra Gold,UGL,10.700625,10.747075,-0.43221,-0.04645,11200,119847000
11/02/2016,ProShares Ultra Gold,UGL,10.747075,10.4986,2.36674,0.248475,11200,120367240
11/01/2016,ProShares Ultra Gold,UGL,10.4986,10.2348,2.57748,0.2638,11200,117584320
10/31/2016,ProShares Ultra Gold,UGL,10.2348,10.2537,-0.18432,-0.0189,11200,114629760
10/28/2016,ProShares Ultra Gold,UGL,10.2537,10.14605,1.06100,0.10765,10800,110739960
10/27/2016,ProShares Ultra Gold,UGL,10.14605,10.2142,-0.66721,-0.06815,10400,105518920
10/26/2016,ProShares Ultra Gold,UGL,10.2142,10.196775,0.17089,0.017425,10400,106227680
10/25/2016,ProShares Ultra Gold,UGL,10.196775,10.13595,0.60009,0.060825,10400,106046460
10/24/2016,ProShares Ultra Gold,UGL,10.13595,10.145825,-0.09733,-0.009875,10400,105413880
10/21/2016,ProShares Ultra Gold,UGL,10.145825,10.236625,-0.88701,-0.0908,10000,101458250
10/20/2016,ProShares Ultra Gold,UGL,10.236625,10.195525,0.40312,0.0411,10000,102366250
10/19/2016,ProShares Ultra Gold,UGL,10.195525,10.0234,1.71723,0.172125,10000,101955250
10/18/2016,ProShares Ultra Gold,UGL,10.0234,9.9701,0.53460,0.0533,9600,96224640
10/17/2016,ProShares Ultra Gold,UGL,9.9701,9.923825,0.46630,0.046275,9600,95712960
10/14/2016,ProShares Ultra Gold,UGL,9.923825,10.074225,-1.49292,-0.1504,9600,95268720
10/13/2016,ProShares Ultra Gold,UGL,10.074225,10.0034,0.70801,0.070825,8800,88653180
10/12/2016,ProShares Ultra Gold,UGL,10.0034,9.95665,0.46954,0.04675,8800,88029920
10/11/2016,ProShares Ultra Gold,UGL,9.95665,10.054475,-0.97295,-0.097825,8800,87618520
10/10/2016,ProShares Ultra Gold,UGL,10.054475,10.045025,0.09408,0.00945,8800,88479380
10/07/2016,ProShares Ultra Gold,UGL,10.045025,9.9786,0.66567,0.066425,8800,88396220
10/06/2016,ProShares Ultra Gold,UGL,9.9786,10.219525,-2.35750,-0.240925,8800,87811680
10/05/2016,ProShares Ultra Gold,UGL,10.219525,10.44675,-2.17508,-0.227225,8800,89931820
10/04/2016,ProShares Ultra Gold,UGL,10.44675,10.9478,-4.57672,-0.50105,9000,94020750
10/03/2016,ProShares Ultra Gold,UGL,10.9478,11.10565,-1.42135,-0.15785,9000,98530200
09/30/2016,ProShares Ultra Gold,UGL,11.10565,11.03325,0.65620,0.0724,9000,99950850
09/29/2016,ProShares Ultra Gold,UGL,11.03325,11.1087,-0.67920,-0.07545,9000,99299250
09/28/2016,ProShares Ultra Gold,UGL,11.1087,11.185625,-0.68771,-0.076925,9000,99978300
09/27/2016,ProShares Ultra Gold,UGL,11.185625,11.416625,-2.02337,-0.231,9000,100670625
09/26/2016,ProShares Ultra Gold,UGL,11.416625,11.38815,0.25004,0.028475,9000,102749625
09/23/2016,ProShares Ultra Gold,UGL,11.38815,11.396625,-0.07436,-0.008475,9000,102493350
09/22/2016,ProShares Ultra Gold,UGL,11.396625,11.17835,1.95266,0.218275,9000,102569625
09/21/2016,ProShares Ultra Gold,UGL,11.17835,10.973675,1.86515,0.204675,9000,100605150
09/20/2016,ProShares Ultra Gold,UGL,10.973675,10.9922,-0.16853,-0.018525,9000,98763075
09/19/2016,ProShares Ultra Gold,UGL,10.9922,10.8872,0.96444,0.105,9000,98929800
09/16/2016,ProShares Ultra Gold,UGL,10.8872,10.92905,-0.38292,-0.04185,9000,97984800
09/15/2016,ProShares Ultra Gold,UGL,10.92905,11.114375,-1.66744,-0.185325,9000,98361450
09/14/2016,ProShares Ultra Gold,UGL,11.114375,11.147175,-0.29424,-0.0328,9000,100029375
09/13/2016,ProShares Ultra Gold,UGL,11.147175,11.1641,-0.15160,-0.016925,9000,100324575
09/12/2016,ProShares Ultra Gold,UGL,11.1641,11.272975,-0.96581,-0.108875,9000,100476900
09/09/2016,ProShares Ultra Gold,UGL,11.272975,11.4903,-1.89138,-0.217325,9000,101456775
09/08/2016,ProShares Ultra Gold,UGL,11.4903,11.5758,-0.73861,-0.0855,9000,103412700
09/07/2016,ProShares Ultra Gold,UGL,11.5758,11.384,1.68482,0.1918,9000,104182200
09/06/2016,ProShares Ultra Gold,UGL,11.384,11.176025,1.86090,0.207975,9000,102456000
09/02/2016,ProShares Ultra Gold,UGL,11.176025,10.9232,2.31457,0.252825,9000,100584225
09/01/2016,ProShares Ultra Gold,UGL,10.9232,10.9198,0.03114,0.0034,9000,98308800
08/31/2016,ProShares Ultra Gold,UGL,10.9198,11.070075,-1.35749,-0.150275,9000,98278200
08/30/2016,ProShares Ultra Gold,UGL,11.070075,11.081075,-0.09927,-0.011,9000,99630675
08/29/2016,ProShares Ultra Gold,UGL,11.081075,11.08375,-0.02413,-0.002675,9000,99729675
08/26/2016,ProShares Ultra Gold,UGL,11.08375,11.12745,-0.39272,-0.0437,9000,99753750
08/25/2016,ProShares Ultra Gold,UGL,11.12745,11.229525,-0.90899,-0.102075,9000,100147050
08/24/2016,ProShares Ultra Gold,UGL,11.229525,11.482925,-2.20675,-0.2534,9000,101065725
08/23/2016,ProShares Ultra Gold,UGL,11.482925,11.380375,0.90111,0.10255,9000,103346325
08/22/2016,ProShares Ultra Gold,UGL,11.380375,11.5632,-1.58109,-0.182825,9000,102423375
08/19/2016,ProShares Ultra Gold,UGL,11.5632,11.627825,-0.55578,-0.064625,9000,104068800
08/18/2016,ProShares Ultra Gold,UGL,11.627825,11.51545,0.97586,0.112375,9000,104650425
08/17/2016,ProShares Ultra Gold,UGL,11.51545,11.52875,-0.11536,-0.0133,9000,103639050
08/16/2016,ProShares Ultra Gold,UGL,11.52875,11.45115,0.67766,0.0776,9000,103758750
08/15/2016,ProShares Ultra Gold,UGL,11.45115,11.675925,-1.92512,-0.224775,9000,103060350
08/12/2016,ProShares Ultra Gold,UGL,11.675925,11.726175,-0.42853,-0.05025,9000,105083325
08/11/2016,ProShares Ultra Gold,UGL,11.726175,11.602025,1.07007,0.12415,9000,105535575
08/10/2016,ProShares Ultra Gold,UGL,11.602025,11.48695,1.00179,0.115075,9000,104418225
08/09/2016,ProShares Ultra Gold,UGL,11.48695,11.414925,0.63097,0.072025,9000,103382550
08/08/2016,ProShares Ultra Gold,UGL,11.414925,11.47975,-0.56469,-0.064825,9000,102734325
08/05/2016,ProShares Ultra Gold,UGL,11.47975,11.86995,-3.28729,-0.3902,9000,103317750
